time	V(vout)
Step Information: X=494.1  (Run: 6/6)
9.782968750000001e-005	1.327831e+002
9.783593750000001e-005	1.327849e+002
9.784848632812500e-005	1.327981e+002
9.784916992187501e-005	1.328001e+002
9.784995117187501e-005	1.328024e+002
9.785151367187501e-005	1.328074e+002
9.785463867187501e-005	1.328183e+002
9.786088867187501e-005	1.328423e+002
9.787338867187502e-005	1.328943e+002
9.789838867187502e-005	1.330034e+002
9.794838867187502e-005	1.332252e+002
9.800000000000001e-005	1.334547e+002
1.000000000000000e-004	1.422892e+002
1.000250000000000e-004	1.423988e+002
1.000750000000000e-004	1.426065e+002
1.001500000000000e-004	1.428402e+002
1.002500000000000e-004	1.430209e+002
1.077500000000000e-004	1.412232e+002
1.077750000000000e-004	1.412173e+002
1.078250000000000e-004	1.412054e+002
1.078265625000000e-004	1.412050e+002
1.078296875000000e-004	1.412042e+002
1.078359375000000e-004	1.412062e+002
1.078484863281250e-004	1.412207e+002
1.078491699218750e-004	1.412229e+002
1.078499511718750e-004	1.412255e+002
1.078515136718750e-004	1.412310e+002
1.078546386718750e-004	1.412428e+002
1.078608886718750e-004	1.412689e+002
1.078733886718750e-004	1.413254e+002
1.078983886718750e-004	1.414438e+002
1.079483886718750e-004	1.416844e+002
1.080000000000000e-004	1.419334e+002
1.100000000000000e-004	1.515089e+002
1.100250000000000e-004	1.516276e+002
1.100750000000000e-004	1.518529e+002
1.101500000000000e-004	1.521068e+002
1.102500000000000e-004	1.523041e+002
1.177500000000000e-004	1.503897e+002
1.177750000000000e-004	1.503834e+002
1.178250000000000e-004	1.503707e+002
1.178265625000000e-004	1.503703e+002
1.178296875000000e-004	1.503695e+002
1.178359375000000e-004	1.503717e+002
1.178484863281250e-004	1.503874e+002
1.178491699218750e-004	1.503897e+002
1.178499511718750e-004	1.503925e+002
1.178515136718750e-004	1.503984e+002
1.178546386718750e-004	1.504112e+002
1.178608886718750e-004	1.504393e+002
1.178733886718750e-004	1.505001e+002
1.178983886718750e-004	1.506273e+002
1.179483886718750e-004	1.508858e+002
1.180000000000000e-004	1.511534e+002
1.200000000000000e-004	1.614358e+002
1.200250000000000e-004	1.615631e+002
1.200750000000000e-004	1.618049e+002
1.201500000000000e-004	1.620777e+002
1.202500000000000e-004	1.622901e+002
1.277500000000000e-004	1.602502e+002
1.277750000000000e-004	1.602435e+002
1.278250000000000e-004	1.602300e+002
1.278265625000000e-004	1.602295e+002
1.278296875000000e-004	1.602287e+002
1.278359375000000e-004	1.602310e+002
1.278484863281250e-004	1.602477e+002
1.278491699218750e-004	1.602502e+002
1.278499511718750e-004	1.602532e+002
1.278515136718750e-004	1.602595e+002
1.278546386718750e-004	1.602732e+002
1.278608886718750e-004	1.603031e+002
1.278733886718750e-004	1.603679e+002
1.278983886718750e-004	1.605035e+002
1.279483886718750e-004	1.607792e+002
1.280000000000000e-004	1.610644e+002
1.300000000000000e-004	1.720176e+002
1.300250000000000e-004	1.721532e+002
1.300750000000000e-004	1.724105e+002
1.301500000000000e-004	1.727008e+002
1.302500000000000e-004	1.729268e+002
1.377500000000000e-004	1.707532e+002
1.377750000000000e-004	1.707460e+002
1.378250000000000e-004	1.707316e+002
1.378265625000000e-004	1.707312e+002
1.378296875000000e-004	1.707303e+002
1.378359375000000e-004	1.707327e+002
1.378484863281250e-004	1.707503e+002
1.378491699218751e-004	1.707530e+002
1.378499511718750e-004	1.707561e+002
1.378515136718750e-004	1.707628e+002
1.378546386718750e-004	1.707772e+002
1.378608886718750e-004	1.708089e+002
1.378733886718750e-004	1.708774e+002
1.378983886718750e-004	1.710210e+002
1.379483886718750e-004	1.713128e+002
1.380000000000000e-004	1.716148e+002
1.400000000000000e-004	1.832013e+002
1.400250000000000e-004	1.833446e+002
1.400750000000000e-004	1.836165e+002
1.401500000000000e-004	1.839229e+002
1.402500000000000e-004	1.841609e+002
1.477500000000000e-004	1.818461e+002
1.477750000000000e-004	1.818384e+002
1.478250000000000e-004	1.818231e+002
1.478265625000000e-004	1.818226e+002
1.478296875000000e-004	1.818217e+002
1.478359375000000e-004	1.818242e+002
1.478484863281250e-004	1.818426e+002
1.478491699218750e-004	1.818453e+002
1.478499511718750e-004	1.818486e+002
1.478515136718750e-004	1.818556e+002
1.478546386718750e-004	1.818707e+002
1.478608886718750e-004	1.819040e+002
1.478733886718750e-004	1.819761e+002
1.478983886718750e-004	1.821271e+002
1.479483886718750e-004	1.824341e+002
1.480000000000000e-004	1.827519e+002
1.500000000000000e-004	1.949328e+002
1.500250000000000e-004	1.950833e+002
1.500750000000000e-004	1.953687e+002
1.501500000000000e-004	1.956898e+002
1.502500000000000e-004	1.959384e+002
1.577500000000000e-004	1.934755e+002
1.577750000000000e-004	1.934673e+002
1.578250000000000e-004	1.934510e+002
1.578265625000000e-004	1.934505e+002
1.578296875000000e-004	1.934495e+002
1.578359375000000e-004	1.934520e+002
1.578484863281250e-004	1.934711e+002
1.578491699218751e-004	1.934739e+002
1.578499511718750e-004	1.934773e+002
1.578515136718750e-004	1.934846e+002
1.578546386718750e-004	1.935003e+002
1.578608886718750e-004	1.935350e+002
1.578733886718750e-004	1.936104e+002
1.578983886718750e-004	1.937684e+002
1.579483886718750e-004	1.940896e+002
1.580000000000000e-004	1.944221e+002
1.600000000000000e-004	2.071574e+002
1.600250000000000e-004	2.073147e+002
1.600750000000000e-004	2.076125e+002
1.601500000000000e-004	2.079467e+002
1.602500000000000e-004	2.082043e+002
1.677500000000000e-004	2.055873e+002
1.677750000000000e-004	2.055786e+002
1.678250000000000e-004	2.055613e+002
1.678265625000000e-004	2.055608e+002
1.678296875000000e-004	2.055597e+002
1.678359375000000e-004	2.055622e+002
1.678485839843750e-004	2.055821e+002
1.678499511718750e-004	2.055882e+002
1.678515136718750e-004	2.055957e+002
1.678546386718750e-004	2.056120e+002
1.678608886718750e-004	2.056480e+002
1.678733886718750e-004	2.057264e+002
1.678983886718750e-004	2.058908e+002
1.679483886718750e-004	2.062252e+002
1.680000000000000e-004	2.065714e+002
1.700000000000000e-004	2.198201e+002
1.700250000000000e-004	2.199835e+002
1.700750000000000e-004	2.202928e+002
1.701500000000000e-004	2.206387e+002
1.702500000000000e-004	2.209037e+002
1.777500000000000e-004	2.181271e+002
1.777750000000000e-004	2.181179e+002
1.778250000000000e-004	2.180995e+002
1.778265625000000e-004	2.180989e+002
1.778296875000000e-004	2.180978e+002
1.778359375000000e-004	2.181003e+002
1.778485839843750e-004	2.181205e+002
1.778499511718750e-004	2.181268e+002
1.778515136718750e-004	2.181344e+002
1.778546386718750e-004	2.181512e+002
1.778608886718750e-004	2.181884e+002
1.778733886718750e-004	2.182695e+002
1.778983886718750e-004	2.184399e+002
1.779483886718750e-004	2.187865e+002
1.780000000000000e-004	2.191452e+002
1.800000000000000e-004	2.328654e+002
1.800250000000000e-004	2.330345e+002
1.800750000000000e-004	2.333540e+002
1.801500000000000e-004	2.337101e+002
1.802500000000000e-004	2.339812e+002
1.877500000000000e-004	2.310401e+002
1.877750000000000e-004	2.310304e+002
1.878250000000000e-004	2.310109e+002
1.878265625000000e-004	2.310103e+002
1.878296875000000e-004	2.310090e+002
1.878359375000000e-004	2.310116e+002
1.878484863281250e-004	2.310316e+002
1.878491699218750e-004	2.310346e+002
1.878499511718750e-004	2.310383e+002
1.878515136718750e-004	2.310462e+002
1.878546386718750e-004	2.310634e+002
1.878608886718750e-004	2.311016e+002
1.878733886718750e-004	2.311851e+002
1.878983886718750e-004	2.313609e+002
1.879483886718750e-004	2.317186e+002
1.880000000000000e-004	2.320888e+002
1.900000000000000e-004	2.462378e+002
1.900250000000000e-004	2.464121e+002
1.900750000000000e-004	2.467408e+002
1.901500000000000e-004	2.471056e+002
1.902500000000000e-004	2.473811e+002
1.977500000000000e-004	2.442717e+002
1.977750000000000e-004	2.442614e+002
1.978250000000000e-004	2.442408e+002
1.978265625000000e-004	2.442401e+002
1.978296875000000e-004	2.442388e+002
1.978359375000000e-004	2.442413e+002
1.978484863281250e-004	2.442613e+002
1.978491699218750e-004	2.442644e+002
1.978499511718750e-004	2.442682e+002
1.978515136718750e-004	2.442761e+002
1.978546386718750e-004	2.442937e+002
1.978608886718750e-004	2.443328e+002
1.978733886718750e-004	2.444185e+002
1.978983886718750e-004	2.445991e+002
1.979483886718750e-004	2.449668e+002
1.980000000000000e-004	2.453475e+002
2.000000000000000e-004	2.598823e+002
2.000250000000000e-004	2.600611e+002
2.000750000000000e-004	2.603979e+002
2.001500000000000e-004	2.607700e+002
2.002500000000000e-004	2.610485e+002
2.077500000000000e-004	2.577672e+002
2.077750000000000e-004	2.577563e+002
2.078250000000000e-004	2.577346e+002
2.078265625000000e-004	2.577339e+002
2.078296875000000e-004	2.577326e+002
2.078359375000000e-004	2.577349e+002
2.078484863281250e-004	2.577549e+002
2.078491699218750e-004	2.577580e+002
2.078499511718750e-004	2.577618e+002
2.078515136718750e-004	2.577698e+002
2.078546386718750e-004	2.577876e+002
2.078608886718750e-004	2.578275e+002
2.078733886718750e-004	2.579151e+002
2.078983886718750e-004	2.581000e+002
2.079483886718750e-004	2.584767e+002
2.080000000000000e-004	2.588666e+002
2.100000000000000e-004	2.737438e+002
2.100250000000000e-004	2.739267e+002
2.100750000000000e-004	2.742705e+002
2.101500000000000e-004	2.746482e+002
2.102500000000000e-004	2.749283e+002
2.177500000000000e-004	2.714726e+002
2.177750000000000e-004	2.714612e+002
2.178250000000000e-004	2.714383e+002
2.178265625000000e-004	2.714375e+002
2.178296875000000e-004	2.714361e+002
2.178359375000000e-004	2.714383e+002
2.178484863281250e-004	2.714581e+002
2.178491699218750e-004	2.714612e+002
2.178499511718750e-004	2.714650e+002
2.178515136718750e-004	2.714731e+002
2.178546386718750e-004	2.714911e+002
2.178608886718750e-004	2.715315e+002
2.178733886718750e-004	2.716207e+002
2.178983886718750e-004	2.718094e+002
2.179483886718750e-004	2.721939e+002
2.180000000000000e-004	2.725921e+002
2.200000000000000e-004	2.877680e+002
2.200250000000000e-004	2.879543e+002
2.200750000000000e-004	2.883041e+002
2.201500000000000e-004	2.886861e+002
2.202500000000000e-004	2.889663e+002
2.277500000000000e-004	2.853341e+002
2.277750000000000e-004	2.853221e+002
2.278250000000000e-004	2.852980e+002
2.278265625000000e-004	2.852973e+002
2.278296875000000e-004	2.852958e+002
2.278359375000000e-004	2.852978e+002
2.278484863281250e-004	2.853173e+002
2.278491699218750e-004	2.853203e+002
2.278499511718750e-004	2.853241e+002
2.278515136718750e-004	2.853322e+002
2.278546386718750e-004	2.853503e+002
2.278608886718750e-004	2.853912e+002
2.278733886718750e-004	2.854818e+002
2.278983886718750e-004	2.856737e+002
2.279483886718750e-004	2.860650e+002
2.280000000000000e-004	2.864702e+002
2.300000000000000e-004	3.019012e+002
2.300250000000000e-004	3.020905e+002
2.300750000000000e-004	3.024450e+002
2.301500000000000e-004	3.028299e+002
2.302500000000000e-004	3.031089e+002
2.377500000000000e-004	2.992989e+002
2.377750000000000e-004	2.992863e+002
2.378250000000000e-004	2.992610e+002
2.378265625000000e-004	2.992603e+002
2.378296875000000e-004	2.992587e+002
2.378359375000000e-004	2.992605e+002
2.378484863281250e-004	2.992795e+002
2.378491699218750e-004	2.992826e+002
2.378499511718750e-004	2.992863e+002
2.378515136718750e-004	2.992944e+002
2.378546386718750e-004	2.993126e+002
2.378608886718750e-004	2.993538e+002
2.378733886718750e-004	2.994454e+002
2.378983886718750e-004	2.996400e+002
2.379483886718750e-004	3.000370e+002
2.380000000000000e-004	3.004482e+002
2.400000000000000e-004	3.160907e+002
2.400250000000000e-004	3.162825e+002
2.400750000000000e-004	3.166407e+002
2.401500000000000e-004	3.170269e+002
2.402500000000000e-004	3.173033e+002
2.477500000000000e-004	3.133149e+002
2.477750000000001e-004	3.133017e+002
2.478250000000000e-004	3.132753e+002
2.478265625000000e-004	3.132744e+002
2.478296875000000e-004	3.132728e+002
2.478359375000000e-004	3.132744e+002
2.478485290527344e-004	3.132930e+002
2.478492126464844e-004	3.132961e+002
2.478499938964844e-004	3.132998e+002
2.478515563964844e-004	3.133078e+002
2.478546813964844e-004	3.133260e+002
2.478609313964844e-004	3.133674e+002
2.478734313964844e-004	3.134599e+002
2.478984313964844e-004	3.136566e+002
2.479484313964844e-004	3.140583e+002
2.480000000000000e-004	3.144739e+002
2.500000000000001e-004	3.302849e+002
2.500250000000001e-004	3.304785e+002
2.500750000000001e-004	3.308393e+002
2.501500000000000e-004	3.312256e+002
2.502500000000000e-004	3.314980e+002
2.577500000000000e-004	3.273312e+002
2.577750000000000e-004	3.273174e+002
2.578250000000000e-004	3.273549e+002
2.579000000000000e-004	3.275739e+002
2.579000244140625e-004	3.275741e+002
2.579007568359375e-004	3.275800e+002
2.579015380859375e-004	3.275864e+002
2.579031005859375e-004	3.275991e+002
2.579062255859375e-004	3.276245e+002
2.579124755859375e-004	3.276754e+002
2.579249755859375e-004	3.277772e+002
2.579499755859375e-004	3.279808e+002
2.579515136718725e-004	3.279933e+002
2.579530761718699e-004	3.280060e+002
2.579562011718648e-004	3.280315e+002
2.579624511718546e-004	3.280823e+002
2.579750976564545e-004	3.281852e+002
2.580000000000000e-004	3.283878e+002
2.600000000000000e-004	3.443329e+002
2.600223740479212e-004	3.445075e+002
2.600671221437635e-004	3.448054e+002
2.601566183354481e-004	3.451517e+002
2.602500000000000e-004	3.452641e+002
2.677500000000000e-004	3.409242e+002
2.677694757179570e-004	3.409130e+002
2.678084271538709e-004	3.409471e+002
2.678863300256989e-004	3.411845e+002
2.678863577771575e-004	3.411847e+002
2.678871903209145e-004	3.411914e+002
2.678880783675888e-004	3.411986e+002
2.678898544609372e-004	3.412131e+002
2.678934066476341e-004	3.412421e+002
2.679005110210280e-004	3.413002e+002
2.679147197678156e-004	3.414167e+002
2.679431372613909e-004	3.416499e+002
2.679435535332687e-004	3.416533e+002
2.679448856032777e-004	3.416642e+002
2.679466616966230e-004	3.416788e+002
2.679502138833137e-004	3.417079e+002
2.679573182566949e-004	3.417661e+002
2.679715825064750e-004	3.418830e+002
2.679732475970030e-004	3.418966e+002
2.679873445911747e-004	3.420121e+002
2.680000000000000e-004	3.421157e+002
2.700000000000001e-004	3.581510e+002
2.700125466961074e-004	3.582494e+002
2.700376400883221e-004	3.584461e+002
2.700878268727514e-004	3.588139e+002
2.701496264311413e-004	3.591292e+002
2.702500000000000e-004	3.593884e+002
2.777500000000000e-004	3.548711e+002
2.777750000000000e-004	3.548561e+002
2.778250000000000e-004	3.548923e+002
2.779000000000000e-004	3.551119e+002
2.779000244140625e-004	3.551120e+002
2.779007568359375e-004	3.551180e+002
2.779015380859375e-004	3.551245e+002
2.779031005859375e-004	3.551373e+002
2.779062255859375e-004	3.551630e+002
2.779124755859375e-004	3.552144e+002
2.779249755859375e-004	3.553174e+002
2.779499755859375e-004	3.555232e+002
2.779515136718759e-004	3.555359e+002
2.779530761718768e-004	3.555487e+002
2.779562011718786e-004	3.555745e+002
2.779624511718823e-004	3.556259e+002
2.779750976561770e-004	3.557299e+002
2.780000000000000e-004	3.559347e+002
2.800000000000000e-004	3.720219e+002
2.800135000186275e-004	3.721280e+002
2.800405000558824e-004	3.723400e+002
2.800945001303922e-004	3.727524e+002
2.801419998509804e-004	3.730927e+002
2.801436249394608e-004	3.731027e+002
2.801468751164217e-004	3.731185e+002
2.801533754703434e-004	3.731380e+002
2.801663761781867e-004	3.731490e+002
2.801923775938735e-004	3.731391e+002
2.801979971686265e-004	3.731356e+002
2.802092363181324e-004	3.731285e+002
2.802275217009882e-004	3.731170e+002
2.802500000000000e-004	3.731029e+002
2.877500000000000e-004	3.684131e+002
2.877750000000000e-004	3.683976e+002
2.878250000000000e-004	3.684330e+002
2.879000000000000e-004	3.686522e+002
2.879000244140625e-004	3.686523e+002
2.879007568359375e-004	3.686584e+002
2.879015380859375e-004	3.686648e+002
2.879031005859375e-004	3.686777e+002
2.879062255859375e-004	3.687034e+002
2.879124755859375e-004	3.687550e+002
2.879249755859375e-004	3.688582e+002
2.879499755859375e-004	3.690646e+002
2.879515136718759e-004	3.690773e+002
2.879530761718768e-004	3.690902e+002
2.879562011718787e-004	3.691160e+002
2.879624511718823e-004	3.691675e+002
2.879750976561770e-004	3.692719e+002
2.880000000000000e-004	3.694772e+002
2.900000000000001e-004	3.855899e+002
2.900135000186275e-004	3.856960e+002
2.900405000558824e-004	3.859082e+002
2.900945001303923e-004	3.863203e+002
2.901419998509802e-004	3.866596e+002
2.901436249394607e-004	3.866696e+002
2.901468751164217e-004	3.866850e+002
2.901533754703437e-004	3.867038e+002
2.901663761781876e-004	3.867136e+002
2.901923775938755e-004	3.867028e+002
2.901979971686243e-004	3.866991e+002
2.902092363181219e-004	3.866917e+002
2.902275217010048e-004	3.866798e+002
2.902500000000000e-004	3.866652e+002
2.977500000000000e-004	3.818049e+002
2.977750000000000e-004	3.817888e+002
2.978250000000000e-004	3.818233e+002
2.979000000000000e-004	3.820415e+002
2.979000244140625e-004	3.820417e+002
2.979007568359375e-004	3.820477e+002
2.979015380859375e-004	3.820541e+002
2.979031005859375e-004	3.820670e+002
2.979062255859375e-004	3.820928e+002
2.979124755859375e-004	3.821444e+002
2.979249755859375e-004	3.822476e+002
2.979499755859375e-004	3.824541e+002
2.979515136718725e-004	3.824668e+002
2.979530761718699e-004	3.824797e+002
2.979562011718648e-004	3.825055e+002
2.979624511718546e-004	3.825570e+002
2.979750976564545e-004	3.826614e+002
2.980000000000000e-004	3.828668e+002
3.000000000000000e-004	3.989665e+002
3.000223740479212e-004	3.991420e+002
3.000671221437635e-004	3.994337e+002
3.001566183354481e-004	3.997418e+002
3.002500000000000e-004	3.998027e+002
3.077500000000000e-004	3.947774e+002
3.077694757179570e-004	3.947644e+002
3.078084271538709e-004	3.947957e+002
3.078863300256989e-004	3.950296e+002
3.078863577771575e-004	3.950298e+002
3.078871903209145e-004	3.950366e+002
3.078880783675888e-004	3.950438e+002
3.078898544609372e-004	3.950583e+002
3.078934066476341e-004	3.950874e+002
3.079005110210280e-004	3.951458e+002
3.079147197678156e-004	3.952627e+002
3.079431372613909e-004	3.954969e+002
3.079435535332687e-004	3.955004e+002
3.079448856032777e-004	3.955113e+002
3.079466616966230e-004	3.955259e+002
3.079502138833137e-004	3.955552e+002
3.079573182566949e-004	3.956136e+002
3.079715825064750e-004	3.957310e+002
3.079732475970030e-004	3.957446e+002
3.079873445911747e-004	3.958606e+002
3.080000000000000e-004	3.959646e+002
3.100000000000001e-004	4.119954e+002
3.100125466961074e-004	4.120933e+002
3.100376400883221e-004	4.122891e+002
3.100878268727514e-004	4.126803e+002
3.100955518175501e-004	4.127404e+002
3.101110017071476e-004	4.128553e+002
3.101419014863426e-004	4.130310e+002
3.101882004416101e-004	4.131457e+002
3.102500000000000e-004	4.131458e+002
3.177500000000000e-004	4.079527e+002
3.177750000000000e-004	4.079355e+002
3.178250000000000e-004	4.079676e+002
3.179000000000000e-004	4.081820e+002
3.179000244140625e-004	4.081821e+002
3.179007568359375e-004	4.081881e+002
3.179015380859375e-004	4.081945e+002
3.179031005859375e-004	4.082073e+002
3.179062255859375e-004	4.082329e+002
3.179124755859375e-004	4.082841e+002
3.179249755859375e-004	4.083866e+002
3.179499755859375e-004	4.085915e+002
3.179515136718759e-004	4.086041e+002
3.179530761718768e-004	4.086169e+002
3.179562011718786e-004	4.086425e+002
3.179624511718823e-004	4.086937e+002
3.179750976561770e-004	4.087973e+002
3.180000000000000e-004	4.090011e+002
3.200000000000000e-004	4.249453e+002
3.200135000186275e-004	4.250499e+002
3.200405000558824e-004	4.252592e+002
3.200945001303922e-004	4.256641e+002
3.201419998509804e-004	4.259947e+002
3.201436249394608e-004	4.260042e+002
3.201468751164217e-004	4.260182e+002
3.201533754703433e-004	4.260340e+002
3.201663761781867e-004	4.260398e+002
3.201923775938735e-004	4.260259e+002
3.201979971686265e-004	4.260219e+002
3.202092363181324e-004	4.260138e+002
3.202275217009882e-004	4.260007e+002
3.202500000000000e-004	4.259845e+002
3.277500000000000e-004	4.206301e+002
3.277750000000000e-004	4.206123e+002
3.278250000000000e-004	4.206431e+002
3.279000000000000e-004	4.208549e+002
3.279000244140625e-004	4.208551e+002
3.279007568359375e-004	4.208611e+002
3.279015380859375e-004	4.208674e+002
3.279031005859375e-004	4.208801e+002
3.279062255859375e-004	4.209055e+002
3.279124755859375e-004	4.209564e+002
3.279249755859375e-004	4.210582e+002
3.279499755859375e-004	4.212618e+002
3.279503417968752e-004	4.212648e+002
3.279515136718759e-004	4.212744e+002
3.279530761718768e-004	4.212871e+002
3.279562011718787e-004	4.213125e+002
3.279624511718823e-004	4.213634e+002
3.279750976561770e-004	4.214663e+002
3.280000000000000e-004	4.216688e+002
3.300000000000001e-004	4.374907e+002
3.300135000186275e-004	4.375945e+002
3.300405000558824e-004	4.378018e+002
3.300945001303923e-004	4.382026e+002
3.301419998509804e-004	4.385288e+002
3.301436249394608e-004	4.385381e+002
3.301468751164217e-004	4.385516e+002
3.301533754703434e-004	4.385662e+002
3.301663761781868e-004	4.385706e+002
3.301923775938735e-004	4.385557e+002
3.301979971686265e-004	4.385515e+002
3.302092363181324e-004	4.385432e+002
3.302275217009882e-004	4.385297e+002
3.302500000000000e-004	4.385131e+002
3.377500000000001e-004	4.330011e+002
3.377750000000001e-004	4.329829e+002
3.378250000000000e-004	4.330122e+002
3.379000000000000e-004	4.332210e+002
3.379000244140625e-004	4.332212e+002
3.379007568359375e-004	4.332271e+002
3.379015380859376e-004	4.332334e+002
3.379031005859376e-004	4.332460e+002
3.379062255859375e-004	4.332711e+002
3.379124755859376e-004	4.333216e+002
3.379249755859375e-004	4.334225e+002
3.379499755859375e-004	4.336244e+002
3.379515136718759e-004	4.336368e+002
3.379530761718769e-004	4.336494e+002
3.379562011718787e-004	4.336747e+002
3.379624511718823e-004	4.337251e+002
3.379750976561771e-004	4.338271e+002
3.380000000000000e-004	4.340279e+002
3.400000000000001e-004	4.496934e+002
3.400135000186275e-004	4.497960e+002
3.400405000558825e-004	4.500010e+002
3.400945001303923e-004	4.503968e+002
3.401419998509802e-004	4.507178e+002
3.401436249394608e-004	4.507269e+002
3.401468751164218e-004	4.507398e+002
3.401533754703437e-004	4.507532e+002
3.401663761781877e-004	4.507561e+002
3.401923775938755e-004	4.507401e+002
3.401979971686243e-004	4.507358e+002
3.402092363181219e-004	4.507273e+002
3.402275217010049e-004	4.507134e+002
3.402500000000000e-004	4.506963e+002
3.477500000000000e-004	4.450313e+002
3.477750000000000e-004	4.450125e+002
3.478250000000000e-004	4.450403e+002
3.479000000000000e-004	4.452456e+002
3.479000244140625e-004	4.452457e+002
3.479007568359375e-004	4.452516e+002
3.479015380859375e-004	4.452578e+002
3.479031005859375e-004	4.452702e+002
3.479062255859375e-004	4.452952e+002
3.479124755859375e-004	4.453451e+002
3.479249755859375e-004	4.454449e+002
3.479499755859375e-004	4.456446e+002
3.479515136718725e-004	4.456569e+002
3.479530761718699e-004	4.456694e+002
3.479562011718648e-004	4.456943e+002
3.479624511718546e-004	4.457442e+002
3.479750976564545e-004	4.458451e+002
3.480000000000000e-004	4.460437e+002
3.500000000000001e-004	4.615201e+002
3.500223740479212e-004	4.616878e+002
3.500671221437635e-004	4.620229e+002
3.500783091677241e-004	4.621066e+002
3.501006832156452e-004	4.622622e+002
3.501454313114875e-004	4.625150e+002
3.501605038083154e-004	4.625523e+002
3.501906488019712e-004	4.625417e+002
3.502500000000000e-004	4.624954e+002
3.577500000000001e-004	4.566820e+002
3.577640709434610e-004	4.566712e+002
3.577922128303829e-004	4.566495e+002
3.577992483021134e-004	4.566441e+002
3.578133192455744e-004	4.566332e+002
3.578414611324963e-004	4.566203e+002
3.578485069100936e-004	4.566280e+002
3.578493726029042e-004	4.566302e+002
3.578502520368705e-004	4.566330e+002
3.578520109048031e-004	4.566396e+002
3.578555286406684e-004	4.566565e+002
3.578625641123989e-004	4.566988e+002
3.578766350558598e-004	4.567982e+002
3.579047769427817e-004	4.570135e+002
3.579437162261561e-004	4.573187e+002
3.580000000000000e-004	4.577616e+002
3.600000000000001e-004	4.730036e+002
3.600250000000001e-004	4.731878e+002
3.600750000000001e-004	4.735184e+002
3.601500000000001e-004	4.738325e+002
3.602500000000000e-004	4.739969e+002
3.677500000000000e-004	4.680389e+002
3.677750000000000e-004	4.680192e+002
3.678250000000000e-004	4.680436e+002
3.679000000000000e-004	4.682400e+002
3.679000244140625e-004	4.682401e+002
3.679007568359375e-004	4.682458e+002
3.679015380859375e-004	4.682518e+002
3.679031005859375e-004	4.682639e+002
3.679062255859375e-004	4.682881e+002
3.679124755859375e-004	4.683365e+002
3.679249755859375e-004	4.684334e+002
3.679499755859375e-004	4.686272e+002
3.679515136718759e-004	4.686391e+002
3.679530761718768e-004	4.686512e+002
3.679562011718787e-004	4.686754e+002
3.679624511718823e-004	4.687238e+002
3.679750976561770e-004	4.688217e+002
3.680000000000000e-004	4.690144e+002
3.700000000000001e-004	4.839871e+002
3.700135000186275e-004	4.840847e+002
3.700405000558824e-004	4.842797e+002
3.700945001303922e-004	4.846545e+002
3.701419998509804e-004	4.849359e+002
3.701550005588238e-004	4.849704e+002
3.701810019745105e-004	4.849615e+002
3.701979971686265e-004	4.849476e+002
3.702160096117681e-004	4.849329e+002
3.702500000000000e-004	4.849051e+002
3.777500000000001e-004	4.788100e+002
3.777641769301986e-004	4.787986e+002
3.777925307905958e-004	4.787756e+002
3.777996192556951e-004	4.787699e+002
3.778137961858937e-004	4.787585e+002
3.778421500462908e-004	4.787441e+002
3.778492488948839e-004	4.787512e+002
3.778501211083629e-004	4.787533e+002
3.778510071665003e-004	4.787560e+002
3.778527792827751e-004	4.787624e+002
3.778563235153248e-004	4.787788e+002
3.778634119804240e-004	4.788199e+002
3.778775889106226e-004	4.789167e+002
3.779059427710198e-004	4.791263e+002
3.779432922792058e-004	4.794091e+002
3.780000000000000e-004	4.798402e+002
3.800000000000001e-004	4.945189e+002
3.800225858826167e-004	4.946787e+002
3.800677576478501e-004	4.949385e+002
3.801581011783167e-004	4.951895e+002
3.802500000000000e-004	4.952027e+002
3.877500000000000e-004	4.889782e+002
3.877750000000000e-004	4.889576e+002
3.878250000000000e-004	4.889784e+002
3.879000000000000e-004	4.891645e+002
3.879000244140625e-004	4.891646e+002
3.879007568359375e-004	4.891700e+002
3.879015380859375e-004	4.891758e+002
3.879031005859375e-004	4.891875e+002
3.879062255859375e-004	4.892108e+002
3.879124755859375e-004	4.892574e+002
3.879249755859375e-004	4.893506e+002
3.879499755859375e-004	4.895372e+002
3.879515136718725e-004	4.895487e+002
3.879530761718699e-004	4.895603e+002
3.879562011718648e-004	4.895836e+002
3.879624511718546e-004	4.896302e+002
3.879750976564545e-004	4.897245e+002
3.880000000000000e-004	4.899099e+002
3.900000000000001e-004	5.042788e+002
3.900223740479212e-004	5.044335e+002
3.900671221437635e-004	5.046848e+002
3.901566183354481e-004	5.049249e+002
3.902500000000000e-004	5.049340e+002
3.977500000000001e-004	4.985872e+002
3.977694757179570e-004	4.985708e+002
3.978084271538710e-004	4.985901e+002
3.978863300256989e-004	4.987850e+002
3.978863577771575e-004	4.987851e+002
3.978871903209146e-004	4.987911e+002
3.978880783675888e-004	4.987975e+002
3.978898544609372e-004	4.988103e+002
3.978934066476342e-004	4.988360e+002
3.979005110210280e-004	4.988877e+002
3.979147197678156e-004	4.989914e+002
3.979431372613909e-004	4.991991e+002
3.979435535332688e-004	4.992021e+002
3.979448856032777e-004	4.992118e+002
3.979466616966231e-004	4.992248e+002
3.979502138833137e-004	4.992507e+002
3.979573182566949e-004	4.993025e+002
3.979715825064750e-004	4.994064e+002
3.979732475970031e-004	4.994186e+002
3.979873445911748e-004	4.995212e+002
3.980000000000000e-004	4.996134e+002
